suite,case_id,backend,status,result,expected,elapsed_sec,error_type,error_message,tags,source
synthetic,entitycount-6-operatorcount-1-constraintcount-3-7d10335329ac6184,wfomc,solved,0,0,0.537540,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-7d10335329ac6184,propositionalwfomc,error,,0,0.496390,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-7d10335329ac6184,coso,error,,0,0.152687,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-7d10335329ac6184,asp,unsolved,,0,0.129801,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-7d10335329ac6184,essence,unsolved,,0,0.135153,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-ae6115d84e6b3da5,wfomc,solved,0,0,15.085467,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-ae6115d84e6b3da5,propositionalwfomc,error,,0,7.380586,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-ae6115d84e6b3da5,coso,error,,0,0.171210,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-ae6115d84e6b3da5,asp,unsolved,,0,0.140694,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-ae6115d84e6b3da5,essence,unsolved,,0,0.143134,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-d52ce2f6630783d1,wfomc,solved,1,1,0.433452,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-d52ce2f6630783d1,propositionalwfomc,error,,1,0.552557,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-d52ce2f6630783d1,coso,error,,1,0.158543,CoSoEncodingError,CoSo backend supports disjoint constraints only with the target.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-d52ce2f6630783d1,asp,unsolved,,1,0.140120,CoSoEncodingError,CoSo backend supports disjoint constraints only with the target.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-d52ce2f6630783d1,essence,unsolved,,1,0.139050,CoSoEncodingError,CoSo backend supports disjoint constraints only with the target.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-db1b4e6207a976a9,wfomc,solved,0,0,0.546456,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-db1b4e6207a976a9,propositionalwfomc,error,,0,0.543471,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-db1b4e6207a976a9,coso,error,,0,0.147936,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-db1b4e6207a976a9,asp,unsolved,,0,0.128094,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-db1b4e6207a976a9,essence,unsolved,,0,0.133152,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-7b7123ffc129aed7,wfomc,solved,608,608,12.894567,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-7b7123ffc129aed7,propositionalwfomc,error,,608,6.819197,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-7b7123ffc129aed7,coso,wrong,32,608,0.152434,WrongAnswer,"expected 608, got 32",synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-7b7123ffc129aed7,asp,unsolved,,608,0.128462,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (partition_0, choose_tuple_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-7b7123ffc129aed7,essence,unsolved,,608,0.132137,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (partition_0, choose_tuple_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-a6c415e0db3545b3,wfomc,solved,270,270,4.779448,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-a6c415e0db3545b3,propositionalwfomc,error,,270,19.891701,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-a6c415e0db3545b3,coso,wrong,18,270,0.152448,WrongAnswer,"expected 270, got 18",synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-a6c415e0db3545b3,asp,unsolved,,270,0.138686,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (partition_0, circle_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-a6c415e0db3545b3,essence,unsolved,,270,0.131084,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (partition_0, circle_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-f9d555185b457f25,wfomc,solved,17280,17280,4.012873,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-f9d555185b457f25,propositionalwfomc,error,,17280,13.452100,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-f9d555185b457f25,coso,wrong,48,17280,0.156435,WrongAnswer,"expected 17280, got 48",synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-f9d555185b457f25,asp,unsolved,,17280,0.144647,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_tuple_0, compose_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-0-f9d555185b457f25,essence,unsolved,,17280,0.164216,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_tuple_0, compose_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-0;entitycount=6;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-6d21800f730e41ab,wfomc,solved,900,900,13.898350,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-6d21800f730e41ab,propositionalwfomc,error,,900,6.552224,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-6d21800f730e41ab,coso,error,,900,0.190217,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_tuple_0, compose_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-6d21800f730e41ab,asp,unsolved,,900,0.166645,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_tuple_0, compose_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-6d21800f730e41ab,essence,unsolved,,900,0.162284,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_tuple_0, compose_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-7e32fcdedd12fef6,wfomc,solved,4375,4375,7.280671,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-7e32fcdedd12fef6,propositionalwfomc,error,,4375,9.763438,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-7e32fcdedd12fef6,coso,error,,4375,0.340045,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (compose_0, compose_1).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-7e32fcdedd12fef6,asp,unsolved,,4375,0.140376,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (compose_0, compose_1).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-7e32fcdedd12fef6,essence,unsolved,,4375,0.142137,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (compose_0, compose_1).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-c89ae16b778ff092,wfomc,solved,86400,86400,1.081808,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-c89ae16b778ff092,propositionalwfomc,error,,86400,6.807456,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-c89ae16b778ff092,coso,error,,86400,0.230228,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, tuple_1).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-c89ae16b778ff092,asp,unsolved,,86400,0.155202,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, tuple_1).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-1-c89ae16b778ff092,essence,unsolved,,86400,0.158469,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, tuple_1).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-1;entitycount=6;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-0a376cf70be918d0,wfomc,solved,0,0,1.157010,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-0a376cf70be918d0,propositionalwfomc,error,,0,1.328466,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-0a376cf70be918d0,coso,error,,0,0.163602,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-0a376cf70be918d0,asp,unsolved,,0,0.157151,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-0a376cf70be918d0,essence,unsolved,,0,0.176785,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-37af4128d1b00394,wfomc,solved,0,0,1.440784,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-37af4128d1b00394,propositionalwfomc,error,,0,3.196155,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-37af4128d1b00394,coso,error,,0,0.245427,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-37af4128d1b00394,asp,unsolved,,0,0.239478,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-37af4128d1b00394,essence,unsolved,,0,0.161402,CoSoEncodingError,CoSo backend does not support BagSubsetConstraint.,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-69b536410283e6d4,wfomc,solved,2322,2322,31.389884,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-69b536410283e6d4,propositionalwfomc,error,,2322,10.571393,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-69b536410283e6d4,coso,error,,2322,0.171871,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (compose_0, choose_tuple_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-69b536410283e6d4,asp,unsolved,,2322,0.145612,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (compose_0, choose_tuple_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-69b536410283e6d4,essence,unsolved,,2322,0.151234,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (compose_0, choose_tuple_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-8b61a11318f3a02e,wfomc,solved,1095854054400,1095854054400,49.528480,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-8b61a11318f3a02e,propositionalwfomc,error,,1095854054400,18.294896,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-8b61a11318f3a02e,coso,error,,1095854054400,0.161707,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (sequence_0, choose_tuple_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-8b61a11318f3a02e,asp,unsolved,,1095854054400,0.146645,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (sequence_0, choose_tuple_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-8b61a11318f3a02e,essence,unsolved,,1095854054400,0.139212,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (sequence_0, choose_tuple_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-9222f8b87ab8c7e1,wfomc,solved,42,42,6.916703,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-9222f8b87ab8c7e1,propositionalwfomc,error,,42,8.721498,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-9222f8b87ab8c7e1,coso,error,,42,0.162879,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, choose_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-9222f8b87ab8c7e1,asp,unsolved,,42,0.144938,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, choose_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-9222f8b87ab8c7e1,essence,unsolved,,42,0.143677,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, choose_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-cec10f42ac958b3a,wfomc,solved,31104000,31104000,3.538948,,,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-cec10f42ac958b3a,propositionalwfomc,error,,31104000,16.171116,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-cec10f42ac958b3a,coso,error,,31104000,0.167882,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (sequence_0, tuple_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-cec10f42ac958b3a,asp,unsolved,,31104000,0.147082,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (sequence_0, tuple_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-2-constraintcount-2-cec10f42ac958b3a,essence,unsolved,,31104000,0.145732,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (sequence_0, tuple_0).",synthetic;family=entitycount-6-operatorcount-2-constraintcount-2;entitycount=6;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-43200cd4614758dc,wfomc,solved,73285005312,73285005312,1.229659,,,synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-43200cd4614758dc,propositionalwfomc,error,,73285005312,9.960537,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-43200cd4614758dc,coso,wrong,202,73285005312,0.294820,WrongAnswer,"expected 73285005312, got 202",synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-43200cd4614758dc,asp,unsolved,,73285005312,0.146027,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (partition_0, choose_tuple_0, choose_tuple_1).",synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-43200cd4614758dc,essence,unsolved,,73285005312,0.145932,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (partition_0, choose_tuple_0, choose_tuple_1).",synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-c31517ec875ce649,wfomc,solved,8,8,0.628035,,,synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=2,problems/benchmarks/synthetic/manifest.json
